user_name,date,day_of_week,exercise_name,weight_kg,starting_angle,ending_angle,set_number,rep_number
Bob,2024-07-01,Monday,Bicep Curls,22.5,42.5,161.8,2,3
Bob,2024-07-01,Monday,Bicep Curls,22.5,39.1,162.8,2,4
Bob,2024-07-01,Monday,Bicep Curls,22.5,44.6,164.6,2,5
Bob,2024-07-01,Monday,Bicep Curls,22.5,47.4,166.0,2,6
Bob,2024-07-01,Monday,Bicep Curls,22.5,41.8,158.8,2,7
Bob,2024-07-01,Monday,Bicep Curls,22.5,45.2,165.4,2,8
Bob,2024-07-01,Monday,Bicep Curls,22.5,39.5,155.0,2,9
Bob,2024-07-01,Monday,Bicep Curls,22.5,48.4,154.3,2,10
Bob,2024-07-01,Monday,Bicep Curls,22.5,69.3,150.1,3,1
Bob,2024-07-01,Monday,Bicep Curls,22.5,60.7,144.8,3,2
Bob,2024-07-01,Monday,Bicep Curls,22.5,51.4,169.3,3,3
Bob,2024-07-01,Monday,Bicep Curls,22.5,49.7,148.0,3,4
Bob,2024-07-01,Monday,Bicep Curls,22.5,35.5,135.6,3,5
Bob,2024-07-01,Monday,Bicep Curls,22.5,52.3,154.8,3,6
Bob,2024-07-01,Monday,Bicep Curls,22.5,56.6,149.7,3,7
Bob,2024-07-01,Monday,Bicep Curls,22.5,35.2,155.3,3,8
Bob,2024-07-01,Monday,Bicep Curls,22.5,46.4,149.0,3,9
Bob,2024-07-01,Monday,Bicep Curls,22.5,55.8,147.9,3,10
Bob,2024-07-08,Monday,Bicep Curls,22.5,50.1,155.0,1,1
Bob,2024-07-08,Monday,Bicep Curls,22.5,52.5,166.7,1,2
Bob,2024-07-08,Monday,Bicep Curls,22.5,49.8,159.9,1,3
Bob,2024-07-08,Monday,Bicep Curls,22.5,49.5,154.7,1,4
Bob,2024-07-08,Monday,Bicep Curls,22.5,48.9,166.3,1,5
Bob,2024-07-08,Monday,Bicep Curls,22.5,45.8,153.7,1,6
Bob,2024-07-08,Monday,Bicep Curls,22.5,54.7,169.3,1,7
Bob,2024-07-08,Monday,Bicep Curls,22.5,49.3,167.0,1,8
Bob,2024-07-08,Monday,Bicep Curls,22.5,41.4,158.0,1,9
Bob,2024-07-08,Monday,Bicep Curls,22.5,42.3,158.1,1,10
Bob,2024-07-08,Monday,Bicep Curls,22.5,41.6,160.7,1,11
Bob,2024-07-08,Monday,Bicep Curls,22.5,37.3,136.2,2,1
Bob,2024-07-08,Monday,Bicep Curls,22.5,43.6,156.1,2,2
Bob,2024-07-08,Monday,Bicep Curls,22.5,49.2,149.9,2,3
Bob,2024-07-08,Monday,Bicep Curls,22.5,68.5,153.6,2,4
Bob,2024-07-08,Monday,Bicep Curls,22.5,35.5,145.0,2,5
Bob,2024-07-08,Monday,Bicep Curls,22.5,42.9,157.6,2,6
Bob,2024-07-08,Monday,Bicep Curls,22.5,43.6,164.6,2,7
Bob,2024-07-08,Monday,Bicep Curls,22.5,59.2,141.0,2,8
Bob,2024-07-08,Monday,Bicep Curls,22.5,38.4,150.5,2,9
Bob,2024-07-08,Monday,Bicep Curls,22.5,56.2,168.5,2,10
Bob,2024-07-08,Monday,Bicep Curls,22.5,45.9,168.7,2,11
Bob,2024-07-15,Monday,Bicep Curls,22.5,54.8,165.4,1,1
Bob,2024-07-15,Monday,Bicep Curls,22.5,44.0,166.2,1,2
Bob,2024-07-15,Monday,Bicep Curls,22.5,36.4,167.4,1,3
Bob,2024-07-15,Monday,Bicep Curls,22.5,41.2,153.2,1,4
Bob,2024-07-15,Monday,Bicep Curls,22.5,48.4,167.6,1,5
Bob,2024-07-15,Monday,Bicep Curls,22.5,43.9,168.2,1,6
Bob,2024-07-15,Monday,Bicep Curls,22.5,46.4,154.3,1,7
Bob,2024-07-15,Monday,Bicep Curls,22.5,51.9,169.7,1,8
Bob,2024-07-15,Monday,Bicep Curls,22.5,47.6,154.2,1,9
Bob,2024-07-15,Monday,Bicep Curls,22.5,53.9,157.5,1,10
Bob,2024-07-15,Monday,Bicep Curls,22.5,54.3,157.8,1,11
Bob,2024-07-15,Monday,Bicep Curls,22.5,66.2,166.9,2,1
Bob,2024-07-15,Monday,Bicep Curls,22.5,44.5,167.2,2,2
Bob,2024-07-15,Monday,Bicep Curls,22.5,40.3,163.7,2,3
Bob,2024-07-15,Monday,Bicep Curls,22.5,35.9,147.5,2,4
Bob,2024-07-15,Monday,Bicep Curls,22.5,54.1,166.3,2,5
Bob,2024-07-15,Monday,Bicep Curls,22.5,60.0,144.0,2,6
Bob,2024-07-15,Monday,Bicep Curls,22.5,55.6,145.6,2,7
Bob,2024-07-15,Monday,Bicep Curls,22.5,46.2,142.5,2,8
Bob,2024-07-15,Monday,Bicep Curls,22.5,65.1,169.6,2,9
Bob,2024-07-15,Monday,Bicep Curls,22.5,62.2,146.9,2,10
Bob,2024-07-22,Monday,Bicep Curls,25.0,42.2,160.7,1,1
Bob,2024-07-22,Monday,Bicep Curls,25.0,38.6,158.3,1,2
Bob,2024-07-22,Monday,Bicep Curls,25.0,35.7,159.0,1,3
Bob,2024-07-22,Monday,Bicep Curls,25.0,38.9,169.5,1,4
Bob,2024-07-22,Monday,Bicep Curls,25.0,49.9,168.0,1,5
Bob,2024-07-22,Monday,Bicep Curls,25.0,40.3,150.9,1,6
Bob,2024-07-22,Monday,Bicep Curls,25.0,49.9,168.7,1,7
Bob,2024-07-22,Monday,Bicep Curls,25.0,52.9,164.7,1,8
Bob,2024-07-22,Monday,Bicep Curls,25.0,44.1,157.1,1,9
Bob,2024-07-22,Monday,Bicep Curls,25.0,38.7,161.3,1,10
Bob,2024-07-22,Monday,Bicep Curls,25.0,50.1,152.7,1,11
Bob,2024-07-22,Monday,Bicep Curls,25.0,46.2,163.8,2,1
Bob,2024-07-22,Monday,Bicep Curls,25.0,41.6,153.4,2,2
Bob,2024-07-22,Monday,Bicep Curls,25.0,41.6,153.6,2,3
Bob,2024-07-22,Monday,Bicep Curls,25.0,50.1,169.3,2,4
Bob,2024-07-22,Monday,Bicep Curls,25.0,38.1,165.9,2,5
Bob,2024-07-22,Monday,Bicep Curls,25.0,48.4,169.6,2,6
Bob,2024-07-22,Monday,Bicep Curls,25.0,44.1,162.4,2,7
Bob,2024-07-22,Monday,Bicep Curls,25.0,53.7,167.9,2,8
Bob,2024-07-22,Monday,Bicep Curls,25.0,49.9,163.4,2,9
Bob,2024-07-22,Monday,Bicep Curls,25.0,46.9,164.3,2,10
Bob,2024-07-22,Monday,Bicep Curls,25.0,62.9,155.4,3,1
Bob,2024-07-22,Monday,Bicep Curls,25.0,57.4,142.7,3,2
Bob,2024-07-22,Monday,Bicep Curls,25.0,52.2,142.0,3,3
Bob,2024-07-22,Monday,Bicep Curls,25.0,43.5,156.0,3,4
Bob,2024-07-22,Monday,Bicep Curls,25.0,56.0,152.3,3,5
Bob,2024-07-22,Monday,Bicep Curls,25.0,44.0,153.2,3,6
Bob,2024-07-22,Monday,Bicep Curls,25.0,66.6,156.5,3,7
Bob,2024-07-22,Monday,Bicep Curls,25.0,39.2,168.1,3,8
Bob,2024-07-22,Monday,Bicep Curls,25.0,35.4,148.5,3,9
Bob,2024-07-22,Monday,Bicep Curls,25.0,56.2,136.8,3,10
Bob,2024-07-22,Monday,Bicep Curls,25.0,45.3,141.9,3,11
Bob,2024-07-29,Monday,Bicep Curls,25.0,37.5,167.9,1,1
Bob,2024-07-29,Monday,Bicep Curls,25.0,37.3,150.7,1,2
Bob,2024-07-29,Monday,Bicep Curls,25.0,35.0,151.1,1,3
Bob,2024-07-29,Monday,Bicep Curls,25.0,49.2,165.1,1,4
Bob,2024-07-29,Monday,Bicep Curls,25.0,54.6,156.6,1,5
Bob,2024-07-29,Monday,Bicep Curls,25.0,41.2,158.9,1,6
Bob,2024-07-29,Monday,Bicep Curls,25.0,40.5,151.8,1,7
Bob,2024-07-29,Monday,Bicep Curls,25.0,51.3,154.6,1,8
Bob,2024-07-29,Monday,Bicep Curls,25.0,36.0,167.2,1,9
Bob,2024-07-29,Monday,Bicep Curls,25.0,46.9,157.0,1,10
Bob,2024-07-29,Monday,Bicep Curls,25.0,56.3,137.4,2,1
Bob,2024-07-29,Monday,Bicep Curls,25.0,54.5,145.7,2,2
Bob,2024-07-29,Monday,Bicep Curls,25.0,62.9,148.7,2,3
Bob,2024-07-29,Monday,Bicep Curls,25.0,42.5,159.7,2,4
Bob,2024-07-29,Monday,Bicep Curls,25.0,44.6,150.1,2,5
Bob,2024-07-29,Monday,Bicep Curls,25.0,39.0,142.0,2,6
Bob,2024-07-29,Monday,Bicep Curls,25.0,49.3,137.3,2,7
Bob,2024-07-29,Monday,Bicep Curls,25.0,48.4,136.6,2,8
Bob,2024-07-29,Monday,Bicep Curls,25.0,68.0,160.7,2,9
Bob,2024-07-29,Monday,Bicep Curls,25.0,60.7,164.4,2,10
Bob,2024-08-05,Monday,Bicep Curls,25.0,39.5,161.2,1,1
Bob,2024-08-05,Monday,Bicep Curls,25.0,51.9,151.3,1,2
Bob,2024-08-05,Monday,Bicep Curls,25.0,35.0,150.4,1,3
Bob,2024-08-05,Monday,Bicep Curls,25.0,49.0,159.1,1,4
Bob,2024-08-05,Monday,Bicep Curls,25.0,53.6,150.7,1,5
Bob,2024-08-05,Monday,Bicep Curls,25.0,36.5,162.9,1,6
Bob,2024-08-05,Monday,Bicep Curls,25.0,43.0,151.2,1,7
Bob,2024-08-05,Monday,Bicep Curls,25.0,54.2,153.5,1,8
Bob,2024-08-05,Monday,Bicep Curls,25.0,35.3,158.8,1,9
Bob,2024-08-05,Monday,Bicep Curls,25.0,36.8,157.0,1,10
Bob,2024-08-05,Monday,Bicep Curls,25.0,46.5,161.9,2,1
Bob,2024-08-05,Monday,Bicep Curls,25.0,40.0,165.8,2,2
Bob,2024-08-05,Monday,Bicep Curls,25.0,38.4,159.0,2,3
Bob,2024-08-05,Monday,Bicep Curls,25.0,46.8,161.2,2,4
Bob,2024-08-05,Monday,Bicep Curls,25.0,37.5,160.2,2,5
Bob,2024-08-05,Monday,Bicep Curls,25.0,41.8,167.9,2,6
Bob,2024-08-05,Monday,Bicep Curls,25.0,46.7,151.7,2,7
Bob,2024-08-05,Monday,Bicep Curls,25.0,39.1,155.4,2,8
Bob,2024-08-05,Monday,Bicep Curls,25.0,46.7,150.2,2,9
Bob,2024-08-05,Monday,Bicep Curls,25.0,49.4,152.7,2,10
Bob,2024-08-05,Monday,Bicep Curls,25.0,52.0,162.6,2,11
Bob,2024-08-05,Monday,Bicep Curls,25.0,47.4,165.6,2,12
Bob,2024-08-05,Monday,Bicep Curls,25.0,58.1,137.0,3,1
Bob,2024-08-05,Monday,Bicep Curls,25.0,55.5,153.3,3,2
Bob,2024-08-05,Monday,Bicep Curls,25.0,35.6,139.1,3,3
Bob,2024-08-05,Monday,Bicep Curls,25.0,65.6,140.6,3,4
Bob,2024-08-05,Monday,Bicep Curls,25.0,37.7,162.1,3,5
Bob,2024-08-05,Monday,Bicep Curls,25.0,67.0,147.7,3,6
Bob,2024-08-05,Monday,Bicep Curls,25.0,70.0,167.8,3,7
Bob,2024-08-05,Monday,Bicep Curls,25.0,67.5,135.3,3,8
Bob,2024-08-05,Monday,Bicep Curls,25.0,63.4,143.2,3,9
Bob,2024-08-05,Monday,Bicep Curls,25.0,41.8,160.1,3,10
Bob,2024-08-12,Monday,Bicep Curls,27.5,51.7,167.4,1,1
Bob,2024-08-12,Monday,Bicep Curls,27.5,38.0,162.4,1,2
Bob,2024-08-12,Monday,Bicep Curls,27.5,36.7,159.4,1,3
Bob,2024-08-12,Monday,Bicep Curls,27.5,38.0,153.4,1,4
Bob,2024-08-12,Monday,Bicep Curls,27.5,50.3,165.3,1,5
Bob,2024-08-12,Monday,Bicep Curls,27.5,38.2,153.7,1,6
Bob,2024-08-12,Monday,Bicep Curls,27.5,46.1,158.7,1,7
Bob,2024-08-12,Monday,Bicep Curls,27.5,39.5,154.5,1,8
Bob,2024-08-12,Monday,Bicep Curls,27.5,52.5,165.8,1,9
Bob,2024-08-12,Monday,Bicep Curls,27.5,40.1,156.3,1,10
Bob,2024-08-12,Monday,Bicep Curls,27.5,49.9,152.9,2,1
Bob,2024-08-12,Monday,Bicep Curls,27.5,39.0,169.3,2,2
Bob,2024-08-12,Monday,Bicep Curls,27.5,43.6,167.0,2,3
Bob,2024-08-12,Monday,Bicep Curls,27.5,44.1,151.2,2,4
Bob,2024-08-12,Monday,Bicep Curls,27.5,50.5,163.4,2,5
Bob,2024-08-12,Monday,Bicep Curls,27.5,53.5,157.7,2,6
Bob,2024-08-12,Monday,Bicep Curls,27.5,44.2,162.8,2,7
Bob,2024-08-12,Monday,Bicep Curls,27.5,35.5,167.6,2,8
Bob,2024-08-12,Monday,Bicep Curls,27.5,53.1,157.2,2,9
Bob,2024-08-12,Monday,Bicep Curls,27.5,38.5,153.2,2,10
Bob,2024-08-12,Monday,Bicep Curls,27.5,48.3,154.6,2,11
Bob,2024-08-12,Monday,Bicep Curls,27.5,69.8,139.6,3,1
Bob,2024-08-12,Monday,Bicep Curls,27.5,67.5,152.7,3,2
Bob,2024-08-12,Monday,Bicep Curls,27.5,65.1,154.2,3,3
Bob,2024-08-12,Monday,Bicep Curls,27.5,58.2,150.4,3,4
Bob,2024-08-12,Monday,Bicep Curls,27.5,46.6,164.8,3,5
Bob,2024-08-12,Monday,Bicep Curls,27.5,40.5,138.9,3,6
Bob,2024-08-12,Monday,Bicep Curls,27.5,44.9,162.6,3,7
Bob,2024-08-12,Monday,Bicep Curls,27.5,40.6,144.0,3,8
Bob,2024-08-12,Monday,Bicep Curls,27.5,55.7,155.4,3,9
Bob,2024-08-12,Monday,Bicep Curls,27.5,44.1,168.9,3,10
Bob,2024-08-12,Monday,Bicep Curls,27.5,59.1,166.4,3,11
Bob,2024-08-12,Monday,Bicep Curls,27.5,54.7,143.5,3,12
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.7,169.4,1,1
Bob,2024-08-19,Monday,Bicep Curls,27.5,49.9,158.6,1,2
Bob,2024-08-19,Monday,Bicep Curls,27.5,47.0,154.7,1,3
Bob,2024-08-19,Monday,Bicep Curls,27.5,44.4,151.6,1,4
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.4,162.1,1,5
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.3,169.3,1,6
Bob,2024-08-19,Monday,Bicep Curls,27.5,40.1,165.1,1,7
Bob,2024-08-19,Monday,Bicep Curls,27.5,54.0,162.1,1,8
Bob,2024-08-19,Monday,Bicep Curls,27.5,43.0,160.6,1,9
Bob,2024-08-19,Monday,Bicep Curls,27.5,42.5,161.2,1,10
Bob,2024-08-19,Monday,Bicep Curls,27.5,52.3,151.9,1,11
Bob,2024-08-19,Monday,Bicep Curls,27.5,47.1,153.6,1,12
Bob,2024-08-19,Monday,Bicep Curls,27.5,49.7,152.1,2,1
Bob,2024-08-19,Monday,Bicep Curls,27.5,46.2,169.1,2,2
Bob,2024-08-19,Monday,Bicep Curls,27.5,46.5,168.9,2,3
Bob,2024-08-19,Monday,Bicep Curls,27.5,45.2,155.1,2,4
Bob,2024-08-19,Monday,Bicep Curls,27.5,39.1,157.2,2,5
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.8,165.7,2,6
Bob,2024-08-19,Monday,Bicep Curls,27.5,36.0,156.1,2,7
Bob,2024-08-19,Monday,Bicep Curls,27.5,53.3,152.6,2,8
Bob,2024-08-19,Monday,Bicep Curls,27.5,37.4,157.4,2,9
Bob,2024-08-19,Monday,Bicep Curls,27.5,51.7,158.2,2,10
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.5,169.8,2,11
Bob,2024-08-19,Monday,Bicep Curls,27.5,36.1,148.4,3,1
Bob,2024-08-19,Monday,Bicep Curls,27.5,55.3,147.9,3,2
Bob,2024-08-19,Monday,Bicep Curls,27.5,54.3,164.6,3,3
Bob,2024-08-19,Monday,Bicep Curls,27.5,41.6,165.6,3,4
Bob,2024-08-19,Monday,Bicep Curls,27.5,43.0,136.2,3,5
Bob,2024-08-19,Monday,Bicep Curls,27.5,50.3,150.9,3,6
Bob,2024-08-19,Monday,Bicep Curls,27.5,47.7,169.3,3,7
Bob,2024-08-19,Monday,Bicep Curls,27.5,37.5,165.2,3,8
Bob,2024-08-19,Monday,Bicep Curls,27.5,64.1,165.6,3,9
Bob,2024-08-19,Monday,Bicep Curls,27.5,38.5,141.4,3,10
Bob,2024-08-19,Monday,Bicep Curls,27.5,65.8,138.0,3,11
Bob,2024-08-19,Monday,Bicep Curls,27.5,55.0,140.3,3,12
Bob,2024-08-26,Monday,Bicep Curls,30.0,41.4,160.3,1,1
Bob,2024-08-26,Monday,Bicep Curls,30.0,38.2,155.9,1,2
Bob,2024-08-26,Monday,Bicep Curls,30.0,54.5,161.1,1,3
Bob,2024-08-26,Monday,Bicep Curls,30.0,41.7,159.0,1,4
Bob,2024-08-26,Monday,Bicep Curls,30.0,52.4,168.6,1,5
Bob,2024-08-26,Monday,Bicep Curls,30.0,51.8,154.7,1,6
Bob,2024-08-26,Monday,Bicep Curls,30.0,50.1,159.0,1,7
Bob,2024-08-26,Monday,Bicep Curls,30.0,39.0,161.2,1,8
Bob,2024-08-26,Monday,Bicep Curls,30.0,37.6,150.7,1,9
Bob,2024-08-26,Monday,Bicep Curls,30.0,41.5,156.3,1,10
Bob,2024-08-26,Monday,Bicep Curls,30.0,40.6,168.7,1,11
Bob,2024-08-26,Monday,Bicep Curls,30.0,46.8,159.9,2,1
Bob,2024-08-26,Monday,Bicep Curls,30.0,53.6,137.0,2,2
Bob,2024-08-26,Monday,Bicep Curls,30.0,64.7,137.9,2,3
Bob,2024-08-26,Monday,Bicep Curls,30.0,35.9,156.7,2,4
Bob,2024-08-26,Monday,Bicep Curls,30.0,64.9,139.0,2,5
Bob,2024-08-26,Monday,Bicep Curls,30.0,66.5,137.6,2,6
Bob,2024-08-26,Monday,Bicep Curls,30.0,49.8,159.7,2,7
Bob,2024-08-26,Monday,Bicep Curls,30.0,61.6,151.6,2,8
Bob,2024-08-26,Monday,Bicep Curls,30.0,43.3,147.9,2,9
Bob,2024-08-26,Monday,Bicep Curls,30.0,54.9,168.1,2,10
Bob,2024-09-02,Monday,Bicep Curls,32.5,49.6,157.0,1,1
Bob,2024-09-02,Monday,Bicep Curls,32.5,37.8,161.1,1,2
Bob,2024-09-02,Monday,Bicep Curls,32.5,54.3,155.1,1,3
Bob,2024-09-02,Monday,Bicep Curls,32.5,49.6,152.6,1,4
Bob,2024-09-02,Monday,Bicep Curls,32.5,44.4,165.4,1,5
Bob,2024-09-02,Monday,Bicep Curls,32.5,55.0,164.2,1,6
Bob,2024-09-02,Monday,Bicep Curls,32.5,37.1,166.9,1,7
Bob,2024-09-02,Monday,Bicep Curls,32.5,45.9,153.2,1,8
Bob,2024-09-02,Monday,Bicep Curls,32.5,37.6,164.7,1,9
Bob,2024-09-02,Monday,Bicep Curls,32.5,54.6,165.0,1,10
Bob,2024-09-02,Monday,Bicep Curls,32.5,61.1,145.3,2,1
Bob,2024-09-02,Monday,Bicep Curls,32.5,49.1,149.8,2,2
Bob,2024-09-02,Monday,Bicep Curls,32.5,56.2,163.0,2,3
Bob,2024-09-02,Monday,Bicep Curls,32.5,48.5,156.1,2,4
Bob,2024-09-02,Monday,Bicep Curls,32.5,50.6,145.8,2,5
Bob,2024-09-02,Monday,Bicep Curls,32.5,47.9,142.6,2,6
Bob,2024-09-02,Monday,Bicep Curls,32.5,68.1,148.6,2,7
Bob,2024-09-02,Monday,Bicep Curls,32.5,45.8,151.0,2,8
Bob,2024-09-02,Monday,Bicep Curls,32.5,41.8,136.2,2,9
Bob,2024-09-02,Monday,Bicep Curls,32.5,48.3,169.2,2,10
Bob,2024-09-02,Monday,Bicep Curls,32.5,52.3,140.4,2,11
Bob,2024-09-02,Monday,Bicep Curls,32.5,62.9,142.6,2,12
Bob,2024-09-09,Monday,Bicep Curls,32.5,40.3,156.9,1,1
Bob,2024-09-09,Monday,Bicep Curls,32.5,36.4,154.4,1,2
Bob,2024-09-09,Monday,Bicep Curls,32.5,40.5,168.5,1,3
Bob,2024-09-09,Monday,Bicep Curls,32.5,50.5,162.7,1,4
Bob,2024-09-09,Monday,Bicep Curls,32.5,44.1,165.3,1,5
Bob,2024-09-09,Monday,Bicep Curls,32.5,35.4,157.7,1,6
Bob,2024-09-09,Monday,Bicep Curls,32.5,48.5,157.7,1,7
Bob,2024-09-09,Monday,Bicep Curls,32.5,50.0,159.9,1,8
Bob,2024-09-09,Monday,Bicep Curls,32.5,52.6,155.6,1,9
Bob,2024-09-09,Monday,Bicep Curls,32.5,54.0,154.4,1,10
Bob,2024-09-09,Monday,Bicep Curls,32.5,51.5,160.5,1,11
Bob,2024-09-09,Monday,Bicep Curls,32.5,39.9,168.0,1,12
Bob,2024-09-09,Monday,Bicep Curls,32.5,69.4,150.6,2,1
Bob,2024-09-09,Monday,Bicep Curls,32.5,66.4,151.8,2,2
Bob,2024-09-09,Monday,Bicep Curls,32.5,46.1,152.3,2,3
Bob,2024-09-09,Monday,Bicep Curls,32.5,62.1,142.5,2,4
Bob,2024-09-09,Monday,Bicep Curls,32.5,63.4,169.7,2,5
Bob,2024-09-09,Monday,Bicep Curls,32.5,50.5,139.1,2,6
Bob,2024-09-09,Monday,Bicep Curls,32.5,42.1,168.9,2,7
Bob,2024-09-09,Monday,Bicep Curls,32.5,55.9,150.7,2,8
Bob,2024-09-09,Monday,Bicep Curls,32.5,36.6,135.1,2,9
Bob,2024-09-09,Monday,Bicep Curls,32.5,48.6,143.5,2,10
Bob,2024-09-16,Monday,Bicep Curls,32.5,47.7,167.6,1,1
Bob,2024-09-16,Monday,Bicep Curls,32.5,35.5,163.1,1,2
Bob,2024-09-16,Monday,Bicep Curls,32.5,38.5,163.1,1,3
Bob,2024-09-16,Monday,Bicep Curls,32.5,39.6,156.8,1,4
Bob,2024-09-16,Monday,Bicep Curls,32.5,43.2,161.0,1,5
Bob,2024-09-16,Monday,Bicep Curls,32.5,48.8,150.5,1,6
Bob,2024-09-16,Monday,Bicep Curls,32.5,42.2,153.6,1,7
Bob,2024-09-16,Monday,Bicep Curls,32.5,39.9,160.9,1,8
Bob,2024-09-16,Monday,Bicep Curls,32.5,54.8,165.6,1,9
Bob,2024-09-16,Monday,Bicep Curls,32.5,42.1,158.8,1,10
Bob,2024-09-16,Monday,Bicep Curls,32.5,35.9,165.4,1,11
Bob,2024-09-16,Monday,Bicep Curls,32.5,53.8,167.8,1,12
Bob,2024-09-16,Monday,Bicep Curls,32.5,43.1,155.3,2,1
Bob,2024-09-16,Monday,Bicep Curls,32.5,49.0,160.8,2,2
Bob,2024-09-16,Monday,Bicep Curls,32.5,43.6,153.5,2,3
Bob,2024-09-16,Monday,Bicep Curls,32.5,42.1,157.7,2,4
Bob,2024-09-16,Monday,Bicep Curls,32.5,54.1,158.6,2,5
Bob,2024-09-16,Monday,Bicep Curls,32.5,44.8,155.3,2,6
Bob,2024-09-16,Monday,Bicep Curls,32.5,35.2,167.3,2,7
Bob,2024-09-16,Monday,Bicep Curls,32.5,44.9,151.5,2,8
Bob,2024-09-16,Monday,Bicep Curls,32.5,40.9,151.6,2,9
Bob,2024-09-16,Monday,Bicep Curls,32.5,42.9,163.9,2,10
Bob,2024-09-16,Monday,Bicep Curls,32.5,45.8,154.5,2,11
Bob,2024-09-16,Monday,Bicep Curls,32.5,52.6,155.5,3,1
Bob,2024-09-16,Monday,Bicep Curls,32.5,66.5,165.4,3,2
Bob,2024-09-16,Monday,Bicep Curls,32.5,67.1,150.2,3,3
Bob,2024-09-16,Monday,Bicep Curls,32.5,63.4,148.7,3,4
Bob,2024-09-16,Monday,Bicep Curls,32.5,58.0,157.9,3,5
Bob,2024-09-16,Monday,Bicep Curls,32.5,54.1,138.4,3,6
Bob,2024-09-16,Monday,Bicep Curls,32.5,68.9,164.7,3,7
Bob,2024-09-16,Monday,Bicep Curls,32.5,49.1,144.2,3,8
Bob,2024-09-16,Monday,Bicep Curls,32.5,60.1,136.5,3,9
Bob,2024-09-16,Monday,Bicep Curls,32.5,54.1,138.6,3,10
Bob,2024-09-23,Monday,Bicep Curls,35.0,35.9,157.6,1,1
Bob,2024-09-23,Monday,Bicep Curls,35.0,38.6,154.0,1,2
Bob,2024-09-23,Monday,Bicep Curls,35.0,35.9,151.1,1,3
Bob,2024-09-23,Monday,Bicep Curls,35.0,49.6,162.5,1,4
Bob,2024-09-23,Monday,Bicep Curls,35.0,38.5,150.9,1,5
Bob,2024-09-23,Monday,Bicep Curls,35.0,37.6,157.6,1,6
Bob,2024-09-23,Monday,Bicep Curls,35.0,36.8,166.1,1,7
Bob,2024-09-23,Monday,Bicep Curls,35.0,44.8,166.4,1,8
Bob,2024-09-23,Monday,Bicep Curls,35.0,42.9,166.3,1,9
Bob,2024-09-23,Monday,Bicep Curls,35.0,39.0,157.6,1,10
Bob,2024-09-23,Monday,Bicep Curls,35.0,38.3,163.3,1,11
Bob,2024-09-23,Monday,Bicep Curls,35.0,67.7,166.1,2,1
Bob,2024-09-23,Monday,Bicep Curls,35.0,37.6,147.7,2,2
Bob,2024-09-23,Monday,Bicep Curls,35.0,45.0,149.7,2,3
Bob,2024-09-23,Monday,Bicep Curls,35.0,51.1,159.5,2,4
Bob,2024-09-23,Monday,Bicep Curls,35.0,45.6,156.5,2,5
Bob,2024-09-23,Monday,Bicep Curls,35.0,48.5,152.8,2,6
Bob,2024-09-23,Monday,Bicep Curls,35.0,66.1,141.6,2,7
Bob,2024-09-23,Monday,Bicep Curls,35.0,64.8,148.0,2,8
Bob,2024-09-23,Monday,Bicep Curls,35.0,61.1,164.1,2,9
Bob,2024-09-23,Monday,Bicep Curls,35.0,61.9,145.1,2,10
Bob,2024-09-23,Monday,Bicep Curls,35.0,35.7,135.5,2,11
Bob,2024-09-23,Monday,Bicep Curls,35.0,43.1,167.2,2,12
Bob,2024-09-30,Monday,Bicep Curls,35.0,53.3,157.0,1,1
Bob,2024-09-30,Monday,Bicep Curls,35.0,42.0,165.8,1,2
Bob,2024-09-30,Monday,Bicep Curls,35.0,37.3,163.2,1,3
Bob,2024-09-30,Monday,Bicep Curls,35.0,42.3,158.0,1,4
Bob,2024-09-30,Monday,Bicep Curls,35.0,38.3,160.6,1,5
Bob,2024-09-30,Monday,Bicep Curls,35.0,53.2,167.0,1,6
Bob,2024-09-30,Monday,Bicep Curls,35.0,50.1,157.1,1,7
Bob,2024-09-30,Monday,Bicep Curls,35.0,37.2,154.2,1,8
Bob,2024-09-30,Monday,Bicep Curls,35.0,37.3,160.1,1,9
Bob,2024-09-30,Monday,Bicep Curls,35.0,36.6,163.6,1,10
Bob,2024-09-30,Monday,Bicep Curls,35.0,46.7,165.0,1,11
Bob,2024-09-30,Monday,Bicep Curls,35.0,42.0,150.2,1,12
Bob,2024-09-30,Monday,Bicep Curls,35.0,39.9,157.8,2,1
Bob,2024-09-30,Monday,Bicep Curls,35.0,35.5,159.9,2,2
Bob,2024-09-30,Monday,Bicep Curls,35.0,42.1,150.1,2,3
Bob,2024-09-30,Monday,Bicep Curls,35.0,46.0,154.1,2,4
Bob,2024-09-30,Monday,Bicep Curls,35.0,41.3,156.9,2,5
Bob,2024-09-30,Monday,Bicep Curls,35.0,39.2,163.9,2,6
Bob,2024-09-30,Monday,Bicep Curls,35.0,47.9,155.9,2,7
Bob,2024-09-30,Monday,Bicep Curls,35.0,49.0,158.2,2,8
Bob,2024-09-30,Monday,Bicep Curls,35.0,37.2,151.6,2,9
Bob,2024-09-30,Monday,Bicep Curls,35.0,35.5,155.8,2,10
Bob,2024-09-30,Monday,Bicep Curls,35.0,43.7,152.4,2,11
