user_name,date,day_of_week,exercise_name,weight_kg,starting_angle,ending_angle,set_number,rep_number
John,2024-06-24,Monday,Bicep Curls,20.0,51.5,165.4,2,10
John,2024-06-24,Monday,Bicep Curls,20.0,67.7,155.4,3,1
John,2024-06-24,Monday,Bicep Curls,20.0,48.6,167.3,3,2
John,2024-06-24,Monday,Bicep Curls,20.0,57.5,168.4,3,3
John,2024-06-24,Monday,Bicep Curls,20.0,60.0,145.5,3,4
John,2024-06-24,Monday,Bicep Curls,20.0,69.4,157.9,3,5
John,2024-06-24,Monday,Bicep Curls,20.0,47.3,141.9,3,6
John,2024-06-24,Monday,Bicep Curls,20.0,60.7,157.0,3,7
John,2024-06-24,Monday,Bicep Curls,20.0,50.4,166.0,3,8
John,2024-06-24,Monday,Bicep Curls,20.0,37.1,141.3,3,9
John,2024-06-24,Monday,Bicep Curls,20.0,54.4,156.3,3,10
John,2024-06-24,Monday,Bicep Curls,20.0,37.1,151.9,3,11
John,2024-06-24,Monday,Bicep Curls,20.0,43.0,168.0,3,12
John,2024-07-01,Monday,Bicep Curls,20.0,35.7,152.5,1,1
John,2024-07-01,Monday,Bicep Curls,20.0,51.5,156.6,1,2
John,2024-07-01,Monday,Bicep Curls,20.0,45.7,156.9,1,3
John,2024-07-01,Monday,Bicep Curls,20.0,41.0,169.4,1,4
John,2024-07-01,Monday,Bicep Curls,20.0,36.7,169.0,1,5
John,2024-07-01,Monday,Bicep Curls,20.0,47.0,151.5,1,6
John,2024-07-01,Monday,Bicep Curls,20.0,46.7,164.5,1,7
John,2024-07-01,Monday,Bicep Curls,20.0,49.9,169.1,1,8
John,2024-07-01,Monday,Bicep Curls,20.0,53.1,159.3,1,9
John,2024-07-01,Monday,Bicep Curls,20.0,36.5,151.6,1,10
John,2024-07-01,Monday,Bicep Curls,20.0,41.7,160.0,1,11
John,2024-07-01,Monday,Bicep Curls,20.0,35.1,164.8,1,12
John,2024-07-01,Monday,Bicep Curls,20.0,56.0,150.0,2,1
John,2024-07-01,Monday,Bicep Curls,20.0,58.9,165.3,2,2
John,2024-07-01,Monday,Bicep Curls,20.0,41.9,149.3,2,3
John,2024-07-01,Monday,Bicep Curls,20.0,63.2,141.2,2,4
John,2024-07-01,Monday,Bicep Curls,20.0,54.6,165.0,2,5
John,2024-07-01,Monday,Bicep Curls,20.0,61.3,157.2,2,6
John,2024-07-01,Monday,Bicep Curls,20.0,67.3,138.2,2,7
John,2024-07-01,Monday,Bicep Curls,20.0,68.2,149.0,2,8
John,2024-07-01,Monday,Bicep Curls,20.0,36.8,151.0,2,9
John,2024-07-01,Monday,Bicep Curls,20.0,66.1,135.9,2,10
John,2024-07-01,Monday,Bicep Curls,20.0,43.2,160.3,2,11
John,2024-07-01,Monday,Bicep Curls,20.0,65.1,156.6,2,12
John,2024-07-08,Monday,Bicep Curls,20.0,35.7,159.5,1,1
John,2024-07-08,Monday,Bicep Curls,20.0,36.9,163.1,1,2
John,2024-07-08,Monday,Bicep Curls,20.0,46.5,162.0,1,3
John,2024-07-08,Monday,Bicep Curls,20.0,37.8,150.3,1,4
John,2024-07-08,Monday,Bicep Curls,20.0,42.1,150.4,1,5
John,2024-07-08,Monday,Bicep Curls,20.0,38.8,168.5,1,6
John,2024-07-08,Monday,Bicep Curls,20.0,52.2,150.6,1,7
John,2024-07-08,Monday,Bicep Curls,20.0,40.5,164.4,1,8
John,2024-07-08,Monday,Bicep Curls,20.0,43.9,162.2,1,9
John,2024-07-08,Monday,Bicep Curls,20.0,44.5,160.3,1,10
John,2024-07-08,Monday,Bicep Curls,20.0,40.3,167.8,1,11
John,2024-07-08,Monday,Bicep Curls,20.0,41.8,167.7,1,12
John,2024-07-08,Monday,Bicep Curls,20.0,46.8,158.4,2,1
John,2024-07-08,Monday,Bicep Curls,20.0,68.8,164.1,2,2
John,2024-07-08,Monday,Bicep Curls,20.0,45.7,149.2,2,3
John,2024-07-08,Monday,Bicep Curls,20.0,45.1,168.0,2,4
John,2024-07-08,Monday,Bicep Curls,20.0,54.4,156.5,2,5
John,2024-07-08,Monday,Bicep Curls,20.0,65.1,159.1,2,6
John,2024-07-08,Monday,Bicep Curls,20.0,39.4,136.8,2,7
John,2024-07-08,Monday,Bicep Curls,20.0,61.3,160.4,2,8
John,2024-07-08,Monday,Bicep Curls,20.0,62.2,141.3,2,9
John,2024-07-08,Monday,Bicep Curls,20.0,65.2,142.3,2,10
John,2024-07-08,Monday,Bicep Curls,20.0,38.2,137.6,2,11
John,2024-07-15,Monday,Bicep Curls,22.5,39.4,160.8,1,1
John,2024-07-15,Monday,Bicep Curls,22.5,37.8,167.9,1,2
John,2024-07-15,Monday,Bicep Curls,22.5,53.4,157.7,1,3
John,2024-07-15,Monday,Bicep Curls,22.5,44.8,155.6,1,4
John,2024-07-15,Monday,Bicep Curls,22.5,37.7,156.9,1,5
John,2024-07-15,Monday,Bicep Curls,22.5,42.2,162.5,1,6
John,2024-07-15,Monday,Bicep Curls,22.5,46.1,161.4,1,7
John,2024-07-15,Monday,Bicep Curls,22.5,42.4,154.4,1,8
John,2024-07-15,Monday,Bicep Curls,22.5,41.7,152.3,1,9
John,2024-07-15,Monday,Bicep Curls,22.5,40.2,166.7,1,10
John,2024-07-15,Monday,Bicep Curls,22.5,40.0,154.3,1,11
John,2024-07-15,Monday,Bicep Curls,22.5,52.9,153.0,1,12
John,2024-07-15,Monday,Bicep Curls,22.5,60.6,140.0,2,1
John,2024-07-15,Monday,Bicep Curls,22.5,56.8,147.4,2,2
John,2024-07-15,Monday,Bicep Curls,22.5,56.4,154.0,2,3
John,2024-07-15,Monday,Bicep Curls,22.5,59.4,161.7,2,4
John,2024-07-15,Monday,Bicep Curls,22.5,46.9,168.7,2,5
John,2024-07-15,Monday,Bicep Curls,22.5,35.7,168.2,2,6
John,2024-07-15,Monday,Bicep Curls,22.5,67.6,151.1,2,7
John,2024-07-15,Monday,Bicep Curls,22.5,45.5,160.1,2,8
John,2024-07-15,Monday,Bicep Curls,22.5,38.5,151.2,2,9
John,2024-07-15,Monday,Bicep Curls,22.5,64.6,149.2,2,10
John,2024-07-22,Monday,Bicep Curls,25.0,40.0,160.9,1,1
John,2024-07-22,Monday,Bicep Curls,25.0,40.6,153.9,1,2
John,2024-07-22,Monday,Bicep Curls,25.0,39.1,150.4,1,3
John,2024-07-22,Monday,Bicep Curls,25.0,49.9,156.8,1,4
John,2024-07-22,Monday,Bicep Curls,25.0,47.3,151.7,1,5
John,2024-07-22,Monday,Bicep Curls,25.0,45.4,152.3,1,6
John,2024-07-22,Monday,Bicep Curls,25.0,47.6,165.8,1,7
John,2024-07-22,Monday,Bicep Curls,25.0,48.2,168.8,1,8
John,2024-07-22,Monday,Bicep Curls,25.0,35.2,159.7,1,9
John,2024-07-22,Monday,Bicep Curls,25.0,36.1,160.9,1,10
John,2024-07-22,Monday,Bicep Curls,25.0,41.6,166.6,1,11
John,2024-07-22,Monday,Bicep Curls,25.0,44.3,161.5,1,12
John,2024-07-22,Monday,Bicep Curls,25.0,41.7,153.6,2,1
John,2024-07-22,Monday,Bicep Curls,25.0,35.2,151.4,2,2
John,2024-07-22,Monday,Bicep Curls,25.0,35.3,154.8,2,3
John,2024-07-22,Monday,Bicep Curls,25.0,39.5,154.9,2,4
John,2024-07-22,Monday,Bicep Curls,25.0,49.8,158.1,2,5
John,2024-07-22,Monday,Bicep Curls,25.0,54.0,156.3,2,6
John,2024-07-22,Monday,Bicep Curls,25.0,36.5,166.4,2,7
John,2024-07-22,Monday,Bicep Curls,25.0,42.4,156.2,2,8
John,2024-07-22,Monday,Bicep Curls,25.0,54.1,166.5,2,9
John,2024-07-22,Monday,Bicep Curls,25.0,54.4,159.6,2,10
John,2024-07-22,Monday,Bicep Curls,25.0,36.5,160.5,2,11
John,2024-07-22,Monday,Bicep Curls,25.0,35.4,136.7,3,1
John,2024-07-22,Monday,Bicep Curls,25.0,57.5,141.8,3,2
John,2024-07-22,Monday,Bicep Curls,25.0,39.3,153.8,3,3
John,2024-07-22,Monday,Bicep Curls,25.0,38.2,163.2,3,4
John,2024-07-22,Monday,Bicep Curls,25.0,53.3,148.8,3,5
John,2024-07-22,Monday,Bicep Curls,25.0,55.2,143.9,3,6
John,2024-07-22,Monday,Bicep Curls,25.0,37.3,157.5,3,7
John,2024-07-22,Monday,Bicep Curls,25.0,46.4,161.2,3,8
John,2024-07-22,Monday,Bicep Curls,25.0,63.1,158.9,3,9
John,2024-07-22,Monday,Bicep Curls,25.0,62.9,168.6,3,10
John,2024-07-29,Monday,Bicep Curls,27.5,39.5,166.7,1,1
John,2024-07-29,Monday,Bicep Curls,27.5,53.1,151.9,1,2
John,2024-07-29,Monday,Bicep Curls,27.5,42.3,161.7,1,3
John,2024-07-29,Monday,Bicep Curls,27.5,44.0,156.5,1,4
John,2024-07-29,Monday,Bicep Curls,27.5,44.5,163.6,1,5
John,2024-07-29,Monday,Bicep Curls,27.5,45.9,153.5,1,6
John,2024-07-29,Monday,Bicep Curls,27.5,54.1,168.0,1,7
John,2024-07-29,Monday,Bicep Curls,27.5,52.6,156.1,1,8
John,2024-07-29,Monday,Bicep Curls,27.5,47.2,154.6,1,9
John,2024-07-29,Monday,Bicep Curls,27.5,36.9,166.2,1,10
John,2024-07-29,Monday,Bicep Curls,27.5,43.2,153.2,2,1
John,2024-07-29,Monday,Bicep Curls,27.5,39.1,155.7,2,2
John,2024-07-29,Monday,Bicep Curls,27.5,43.9,155.2,2,3
John,2024-07-29,Monday,Bicep Curls,27.5,43.8,156.4,2,4
John,2024-07-29,Monday,Bicep Curls,27.5,51.0,159.9,2,5
John,2024-07-29,Monday,Bicep Curls,27.5,39.1,168.4,2,6
John,2024-07-29,Monday,Bicep Curls,27.5,44.8,151.1,2,7
John,2024-07-29,Monday,Bicep Curls,27.5,54.3,169.9,2,8
John,2024-07-29,Monday,Bicep Curls,27.5,39.4,153.3,2,9
John,2024-07-29,Monday,Bicep Curls,27.5,42.2,150.6,2,10
John,2024-07-29,Monday,Bicep Curls,27.5,52.0,164.5,2,11
John,2024-07-29,Monday,Bicep Curls,27.5,35.6,165.1,3,1
John,2024-07-29,Monday,Bicep Curls,27.5,59.7,151.3,3,2
John,2024-07-29,Monday,Bicep Curls,27.5,43.5,167.7,3,3
John,2024-07-29,Monday,Bicep Curls,27.5,50.7,138.7,3,4
John,2024-07-29,Monday,Bicep Curls,27.5,45.9,154.5,3,5
John,2024-07-29,Monday,Bicep Curls,27.5,50.6,165.5,3,6
John,2024-07-29,Monday,Bicep Curls,27.5,55.8,154.1,3,7
John,2024-07-29,Monday,Bicep Curls,27.5,39.7,152.7,3,8
John,2024-07-29,Monday,Bicep Curls,27.5,62.0,151.1,3,9
John,2024-07-29,Monday,Bicep Curls,27.5,48.8,162.3,3,10
John,2024-07-29,Monday,Bicep Curls,27.5,57.6,155.8,3,11
John,2024-08-05,Monday,Bicep Curls,27.5,38.2,158.3,1,1
John,2024-08-05,Monday,Bicep Curls,27.5,42.4,151.0,1,2
John,2024-08-05,Monday,Bicep Curls,27.5,44.4,162.4,1,3
John,2024-08-05,Monday,Bicep Curls,27.5,51.1,153.3,1,4
John,2024-08-05,Monday,Bicep Curls,27.5,50.7,150.8,1,5
John,2024-08-05,Monday,Bicep Curls,27.5,37.5,163.6,1,6
John,2024-08-05,Monday,Bicep Curls,27.5,46.6,163.6,1,7
John,2024-08-05,Monday,Bicep Curls,27.5,50.4,152.4,1,8
John,2024-08-05,Monday,Bicep Curls,27.5,51.0,158.4,1,9
John,2024-08-05,Monday,Bicep Curls,27.5,51.4,154.0,1,10
John,2024-08-05,Monday,Bicep Curls,27.5,53.5,164.3,1,11
John,2024-08-05,Monday,Bicep Curls,27.5,50.4,163.9,2,1
John,2024-08-05,Monday,Bicep Curls,27.5,35.6,167.3,2,2
John,2024-08-05,Monday,Bicep Curls,27.5,39.1,151.5,2,3
John,2024-08-05,Monday,Bicep Curls,27.5,40.1,169.6,2,4
John,2024-08-05,Monday,Bicep Curls,27.5,42.9,157.0,2,5
John,2024-08-05,Monday,Bicep Curls,27.5,44.4,167.5,2,6
John,2024-08-05,Monday,Bicep Curls,27.5,40.9,163.2,2,7
John,2024-08-05,Monday,Bicep Curls,27.5,49.6,169.8,2,8
John,2024-08-05,Monday,Bicep Curls,27.5,53.6,165.1,2,9
John,2024-08-05,Monday,Bicep Curls,27.5,45.9,152.9,2,10
John,2024-08-05,Monday,Bicep Curls,27.5,54.0,142.8,3,1
John,2024-08-05,Monday,Bicep Curls,27.5,52.5,157.7,3,2
John,2024-08-05,Monday,Bicep Curls,27.5,48.1,138.1,3,3
John,2024-08-05,Monday,Bicep Curls,27.5,59.5,147.7,3,4
John,2024-08-05,Monday,Bicep Curls,27.5,56.2,160.6,3,5
John,2024-08-05,Monday,Bicep Curls,27.5,55.0,146.0,3,6
John,2024-08-05,Monday,Bicep Curls,27.5,35.8,150.2,3,7
John,2024-08-05,Monday,Bicep Curls,27.5,37.0,148.1,3,8
John,2024-08-05,Monday,Bicep Curls,27.5,67.4,158.8,3,9
John,2024-08-05,Monday,Bicep Curls,27.5,43.7,167.2,3,10
John,2024-08-05,Monday,Bicep Curls,27.5,48.6,158.2,3,11
John,2024-08-05,Monday,Bicep Curls,27.5,67.7,158.1,3,12
John,2024-08-12,Monday,Bicep Curls,27.5,51.4,158.6,1,1
John,2024-08-12,Monday,Bicep Curls,27.5,45.3,159.5,1,2
John,2024-08-12,Monday,Bicep Curls,27.5,43.1,158.2,1,3
John,2024-08-12,Monday,Bicep Curls,27.5,51.5,157.1,1,4
John,2024-08-12,Monday,Bicep Curls,27.5,50.7,164.5,1,5
John,2024-08-12,Monday,Bicep Curls,27.5,52.0,163.9,1,6
John,2024-08-12,Monday,Bicep Curls,27.5,41.1,169.1,1,7
John,2024-08-12,Monday,Bicep Curls,27.5,52.4,156.0,1,8
John,2024-08-12,Monday,Bicep Curls,27.5,40.7,165.4,1,9
John,2024-08-12,Monday,Bicep Curls,27.5,50.8,165.0,1,10
John,2024-08-12,Monday,Bicep Curls,27.5,51.6,155.5,1,11
John,2024-08-12,Monday,Bicep Curls,27.5,41.7,169.2,1,12
John,2024-08-12,Monday,Bicep Curls,27.5,58.5,136.9,2,1
John,2024-08-12,Monday,Bicep Curls,27.5,56.6,161.6,2,2
John,2024-08-12,Monday,Bicep Curls,27.5,37.2,154.7,2,3
John,2024-08-12,Monday,Bicep Curls,27.5,41.6,154.7,2,4
John,2024-08-12,Monday,Bicep Curls,27.5,59.0,154.4,2,5
John,2024-08-12,Monday,Bicep Curls,27.5,41.2,161.5,2,6
John,2024-08-12,Monday,Bicep Curls,27.5,55.7,149.2,2,7
John,2024-08-12,Monday,Bicep Curls,27.5,52.5,136.2,2,8
John,2024-08-12,Monday,Bicep Curls,27.5,46.7,151.3,2,9
John,2024-08-12,Monday,Bicep Curls,27.5,38.3,140.0,2,10
John,2024-08-12,Monday,Bicep Curls,27.5,61.1,148.0,2,11
John,2024-08-19,Monday,Bicep Curls,30.0,44.5,168.3,1,1
John,2024-08-19,Monday,Bicep Curls,30.0,41.2,152.4,1,2
John,2024-08-19,Monday,Bicep Curls,30.0,40.4,151.5,1,3
John,2024-08-19,Monday,Bicep Curls,30.0,53.3,165.3,1,4
John,2024-08-19,Monday,Bicep Curls,30.0,40.5,165.5,1,5
John,2024-08-19,Monday,Bicep Curls,30.0,53.5,158.8,1,6
John,2024-08-19,Monday,Bicep Curls,30.0,49.8,160.9,1,7
John,2024-08-19,Monday,Bicep Curls,30.0,44.8,161.1,1,8
John,2024-08-19,Monday,Bicep Curls,30.0,43.2,165.6,1,9
John,2024-08-19,Monday,Bicep Curls,30.0,53.1,168.3,1,10
John,2024-08-19,Monday,Bicep Curls,30.0,41.9,150.1,1,11
John,2024-08-19,Monday,Bicep Curls,30.0,38.7,164.2,1,12
John,2024-08-19,Monday,Bicep Curls,30.0,60.3,168.8,2,1
John,2024-08-19,Monday,Bicep Curls,30.0,41.9,165.1,2,2
John,2024-08-19,Monday,Bicep Curls,30.0,48.8,152.5,2,3
John,2024-08-19,Monday,Bicep Curls,30.0,47.7,142.7,2,4
John,2024-08-19,Monday,Bicep Curls,30.0,46.1,154.2,2,5
John,2024-08-19,Monday,Bicep Curls,30.0,66.0,162.8,2,6
John,2024-08-19,Monday,Bicep Curls,30.0,42.0,157.0,2,7
John,2024-08-19,Monday,Bicep Curls,30.0,49.9,167.6,2,8
John,2024-08-19,Monday,Bicep Curls,30.0,64.9,148.6,2,9
John,2024-08-19,Monday,Bicep Curls,30.0,53.7,159.6,2,10
John,2024-08-19,Monday,Bicep Curls,30.0,67.0,167.0,2,11
John,2024-08-19,Monday,Bicep Curls,30.0,44.8,156.8,2,12
John,2024-08-26,Monday,Bicep Curls,30.0,35.3,169.8,1,1
John,2024-08-26,Monday,Bicep Curls,30.0,35.5,164.4,1,2
John,2024-08-26,Monday,Bicep Curls,30.0,42.2,168.2,1,3
John,2024-08-26,Monday,Bicep Curls,30.0,36.0,153.8,1,4
John,2024-08-26,Monday,Bicep Curls,30.0,40.7,167.2,1,5
John,2024-08-26,Monday,Bicep Curls,30.0,44.2,155.3,1,6
John,2024-08-26,Monday,Bicep Curls,30.0,42.3,157.1,1,7
John,2024-08-26,Monday,Bicep Curls,30.0,37.4,163.3,1,8
John,2024-08-26,Monday,Bicep Curls,30.0,51.7,155.5,1,9
John,2024-08-26,Monday,Bicep Curls,30.0,36.2,157.6,1,10
John,2024-08-26,Monday,Bicep Curls,30.0,47.2,159.5,1,11
John,2024-08-26,Monday,Bicep Curls,30.0,53.7,164.5,1,12
John,2024-08-26,Monday,Bicep Curls,30.0,36.8,138.7,2,1
John,2024-08-26,Monday,Bicep Curls,30.0,58.5,153.0,2,2
John,2024-08-26,Monday,Bicep Curls,30.0,55.0,141.5,2,3
John,2024-08-26,Monday,Bicep Curls,30.0,35.6,140.1,2,4
John,2024-08-26,Monday,Bicep Curls,30.0,43.8,152.2,2,5
John,2024-08-26,Monday,Bicep Curls,30.0,45.7,164.6,2,6
John,2024-08-26,Monday,Bicep Curls,30.0,36.1,136.1,2,7
John,2024-08-26,Monday,Bicep Curls,30.0,66.7,147.5,2,8
John,2024-08-26,Monday,Bicep Curls,30.0,53.3,169.4,2,9
John,2024-08-26,Monday,Bicep Curls,30.0,46.7,139.9,2,10
John,2024-09-02,Monday,Bicep Curls,32.5,40.9,167.9,1,1
John,2024-09-02,Monday,Bicep Curls,32.5,49.6,164.2,1,2
John,2024-09-02,Monday,Bicep Curls,32.5,51.0,152.8,1,3
John,2024-09-02,Monday,Bicep Curls,32.5,36.5,152.4,1,4
John,2024-09-02,Monday,Bicep Curls,32.5,43.1,154.5,1,5
John,2024-09-02,Monday,Bicep Curls,32.5,35.3,166.6,1,6
John,2024-09-02,Monday,Bicep Curls,32.5,40.4,169.5,1,7
John,2024-09-02,Monday,Bicep Curls,32.5,42.7,168.5,1,8
John,2024-09-02,Monday,Bicep Curls,32.5,46.3,157.6,1,9
John,2024-09-02,Monday,Bicep Curls,32.5,44.9,169.1,1,10
John,2024-09-02,Monday,Bicep Curls,32.5,47.0,157.8,2,1
John,2024-09-02,Monday,Bicep Curls,32.5,50.8,161.2,2,2
John,2024-09-02,Monday,Bicep Curls,32.5,43.0,160.5,2,3
John,2024-09-02,Monday,Bicep Curls,32.5,52.3,165.7,2,4
John,2024-09-02,Monday,Bicep Curls,32.5,50.8,161.8,2,5
John,2024-09-02,Monday,Bicep Curls,32.5,41.1,162.0,2,6
John,2024-09-02,Monday,Bicep Curls,32.5,44.5,166.2,2,7
John,2024-09-02,Monday,Bicep Curls,32.5,44.1,164.5,2,8
John,2024-09-02,Monday,Bicep Curls,32.5,52.0,169.7,2,9
John,2024-09-02,Monday,Bicep Curls,32.5,54.9,151.5,2,10
John,2024-09-02,Monday,Bicep Curls,32.5,47.3,154.6,2,11
John,2024-09-02,Monday,Bicep Curls,32.5,35.7,165.9,2,12
John,2024-09-02,Monday,Bicep Curls,32.5,61.2,147.2,3,1
John,2024-09-02,Monday,Bicep Curls,32.5,44.8,169.6,3,2
John,2024-09-02,Monday,Bicep Curls,32.5,44.3,143.6,3,3
John,2024-09-02,Monday,Bicep Curls,32.5,68.3,158.4,3,4
John,2024-09-02,Monday,Bicep Curls,32.5,61.9,140.8,3,5
John,2024-09-02,Monday,Bicep Curls,32.5,42.0,152.3,3,6
John,2024-09-02,Monday,Bicep Curls,32.5,52.7,146.1,3,7
John,2024-09-02,Monday,Bicep Curls,32.5,67.1,143.3,3,8
John,2024-09-02,Monday,Bicep Curls,32.5,40.9,147.1,3,9
John,2024-09-02,Monday,Bicep Curls,32.5,56.2,164.1,3,10
John,2024-09-02,Monday,Bicep Curls,32.5,67.6,167.9,3,11
John,2024-09-09,Monday,Bicep Curls,32.5,47.0,169.4,1,1
John,2024-09-09,Monday,Bicep Curls,32.5,50.3,168.0,1,2
John,2024-09-09,Monday,Bicep Curls,32.5,41.8,164.8,1,3
John,2024-09-09,Monday,Bicep Curls,32.5,48.9,158.0,1,4
John,2024-09-09,Monday,Bicep Curls,32.5,36.1,161.4,1,5
John,2024-09-09,Monday,Bicep Curls,32.5,48.4,154.1,1,6
John,2024-09-09,Monday,Bicep Curls,32.5,43.1,168.1,1,7
John,2024-09-09,Monday,Bicep Curls,32.5,43.0,154.6,1,8
John,2024-09-09,Monday,Bicep Curls,32.5,45.8,152.7,1,9
John,2024-09-09,Monday,Bicep Curls,32.5,35.2,155.5,1,10
John,2024-09-09,Monday,Bicep Curls,32.5,52.3,160.0,1,11
John,2024-09-09,Monday,Bicep Curls,32.5,63.5,142.7,2,1
John,2024-09-09,Monday,Bicep Curls,32.5,55.2,163.5,2,2
John,2024-09-09,Monday,Bicep Curls,32.5,54.5,148.9,2,3
John,2024-09-09,Monday,Bicep Curls,32.5,47.1,169.7,2,4
John,2024-09-09,Monday,Bicep Curls,32.5,49.1,144.4,2,5
John,2024-09-09,Monday,Bicep Curls,32.5,35.7,157.3,2,6
John,2024-09-09,Monday,Bicep Curls,32.5,55.2,135.1,2,7
John,2024-09-09,Monday,Bicep Curls,32.5,61.4,145.0,2,8
John,2024-09-09,Monday,Bicep Curls,32.5,37.0,141.7,2,9
John,2024-09-09,Monday,Bicep Curls,32.5,62.0,143.7,2,10
John,2024-09-09,Monday,Bicep Curls,32.5,42.2,153.0,2,11
John,2024-09-16,Monday,Bicep Curls,32.5,39.0,161.1,1,1
John,2024-09-16,Monday,Bicep Curls,32.5,43.9,165.7,1,2
John,2024-09-16,Monday,Bicep Curls,32.5,43.3,169.6,1,3
John,2024-09-16,Monday,Bicep Curls,32.5,44.3,164.4,1,4
John,2024-09-16,Monday,Bicep Curls,32.5,45.5,160.1,1,5
John,2024-09-16,Monday,Bicep Curls,32.5,49.7,168.0,1,6
John,2024-09-16,Monday,Bicep Curls,32.5,47.8,155.9,1,7
John,2024-09-16,Monday,Bicep Curls,32.5,51.8,169.9,1,8
John,2024-09-16,Monday,Bicep Curls,32.5,44.7,157.9,1,9
John,2024-09-16,Monday,Bicep Curls,32.5,54.7,154.2,1,10
John,2024-09-16,Monday,Bicep Curls,32.5,50.3,161.3,1,11
John,2024-09-16,Monday,Bicep Curls,32.5,48.9,155.7,1,12
John,2024-09-16,Monday,Bicep Curls,32.5,48.2,166.7,2,1
John,2024-09-16,Monday,Bicep Curls,32.5,54.7,161.8,2,2
John,2024-09-16,Monday,Bicep Curls,32.5,50.0,160.2,2,3
John,2024-09-16,Monday,Bicep Curls,32.5,51.6,163.0,2,4
John,2024-09-16,Monday,Bicep Curls,32.5,54.5,159.2,2,5
John,2024-09-16,Monday,Bicep Curls,32.5,51.3,162.4,2,6
John,2024-09-16,Monday,Bicep Curls,32.5,43.2,166.7,2,7
John,2024-09-16,Monday,Bicep Curls,32.5,47.5,157.0,2,8
John,2024-09-16,Monday,Bicep Curls,32.5,45.2,150.3,2,9
John,2024-09-16,Monday,Bicep Curls,32.5,36.0,157.2,2,10
John,2024-09-16,Monday,Bicep Curls,32.5,58.8,141.7,3,1
John,2024-09-16,Monday,Bicep Curls,32.5,59.4,139.4,3,2
John,2024-09-16,Monday,Bicep Curls,32.5,64.6,148.1,3,3
John,2024-09-16,Monday,Bicep Curls,32.5,39.6,144.9,3,4
John,2024-09-16,Monday,Bicep Curls,32.5,46.9,163.8,3,5
John,2024-09-16,Monday,Bicep Curls,32.5,66.2,139.8,3,6
John,2024-09-16,Monday,Bicep Curls,32.5,65.1,154.0,3,7
John,2024-09-16,Monday,Bicep Curls,32.5,50.0,162.6,3,8
John,2024-09-16,Monday,Bicep Curls,32.5,42.1,152.7,3,9
John,2024-09-16,Monday,Bicep Curls,32.5,38.0,136.7,3,10
John,2024-09-16,Monday,Bicep Curls,32.5,35.2,139.1,3,11
John,2024-09-16,Monday,Bicep Curls,32.5,59.4,166.7,3,12
John,2024-09-23,Monday,Bicep Curls,35.0,49.9,150.9,1,1
John,2024-09-23,Monday,Bicep Curls,35.0,47.3,150.8,1,2
John,2024-09-23,Monday,Bicep Curls,35.0,40.8,165.2,1,3
John,2024-09-23,Monday,Bicep Curls,35.0,44.2,158.8,1,4
John,2024-09-23,Monday,Bicep Curls,35.0,42.5,154.7,1,5
John,2024-09-23,Monday,Bicep Curls,35.0,44.3,168.5,1,6
John,2024-09-23,Monday,Bicep Curls,35.0,48.7,162.2,1,7
John,2024-09-23,Monday,Bicep Curls,35.0,50.5,157.1,1,8
John,2024-09-23,Monday,Bicep Curls,35.0,41.8,153.5,1,9
John,2024-09-23,Monday,Bicep Curls,35.0,35.5,151.5,1,10
John,2024-09-23,Monday,Bicep Curls,35.0,37.1,168.7,1,11
John,2024-09-23,Monday,Bicep Curls,35.0,49.5,162.0,1,12
John,2024-09-23,Monday,Bicep Curls,35.0,47.3,158.9,2,1
John,2024-09-23,Monday,Bicep Curls,35.0,46.3,169.1,2,2
John,2024-09-23,Monday,Bicep Curls,35.0,53.8,147.7,2,3
John,2024-09-23,Monday,Bicep Curls,35.0,61.3,159.7,2,4
John,2024-09-23,Monday,Bicep Curls,35.0,66.8,144.6,2,5
John,2024-09-23,Monday,Bicep Curls,35.0,48.7,165.4,2,6
John,2024-09-23,Monday,Bicep Curls,35.0,53.3,137.9,2,7
John,2024-09-23,Monday,Bicep Curls,35.0,63.8,166.1,2,8
John,2024-09-23,Monday,Bicep Curls,35.0,54.9,139.1,2,9
John,2024-09-23,Monday,Bicep Curls,35.0,46.6,142.6,2,10
John,2024-09-23,Monday,Bicep Curls,35.0,60.0,137.9,2,11
John,2024-09-23,Monday,Bicep Curls,35.0,63.1,150.4,2,12
John,2024-09-30,Monday,Bicep Curls,35.0,51.4,150.2,1,1
John,2024-09-30,Monday,Bicep Curls,35.0,52.1,160.7,1,2
John,2024-09-30,Monday,Bicep Curls,35.0,52.9,169.5,1,3
John,2024-09-30,Monday,Bicep Curls,35.0,37.8,163.5,1,4
John,2024-09-30,Monday,Bicep Curls,35.0,43.3,162.6,1,5
John,2024-09-30,Monday,Bicep Curls,35.0,54.1,151.9,1,6
John,2024-09-30,Monday,Bicep Curls,35.0,35.8,161.1,1,7
John,2024-09-30,Monday,Bicep Curls,35.0,48.3,165.3,1,8
John,2024-09-30,Monday,Bicep Curls,35.0,36.4,159.8,1,9
John,2024-09-30,Monday,Bicep Curls,35.0,52.7,154.0,1,10
John,2024-09-30,Monday,Bicep Curls,35.0,46.8,159.6,1,11
John,2024-09-30,Monday,Bicep Curls,35.0,63.4,153.0,2,1
John,2024-09-30,Monday,Bicep Curls,35.0,51.4,163.2,2,2
John,2024-09-30,Monday,Bicep Curls,35.0,60.0,164.4,2,3
John,2024-09-30,Monday,Bicep Curls,35.0,60.1,165.2,2,4
